Поряд_номер;Номер победы;Партия;Дата запуска;Код;Номенклатура;Количество в заказе;Перемещено;Дефицит;Заказ обеспечен;Пометка удаления;Заказчик;Спецификация;Дата начала факт;Приоритет;Дата поступления КМД;Количество штук;Изделие;Статус;Изделие.Вид номенклатуры;Заказ-Партия;Нельзя_заменять;Закуп подтвержден;Возможный заказ;Некомплектная_отгрузка;Полная_отгрузка;ТН;Списание из Цент склада;Списание из ТН;Списание из Поступлений;Остаток дефицита
5548;021597;1;2021-01-25 15:22:46.738113;00-00003731;Болт М12-6gх35.8.8.ГЦ ГОСТ Р ИСО 4014-2013;3.00408163;0.0;3.00408163;0.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_43837 от 05.12.2020, Спецификация №2 от 05.12.2020;2021-01-19 00:00:00;0.0;2020-12-24 00:00:00;64.0;"Опора промежуточная П10Г-8М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КПГ-3СБМ Проект:";К производству;Продукция;021597-1;0;1.0;0.0;0;0.0;0.0;3.00408163;0.0;0.0;0.0
5545;021595;5;2021-01-25 15:22:46.738113;00000002419;Шайба 16 ГЦ ГОСТ 11371-78;3.41091658;3.312;0.0;0.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_43837 от 05.12.2020, Спецификация №2 от 05.12.2020;2020-12-12 00:00:00;0.0;2020-11-19 00:00:00;72.0;"Опора промежуточная П10Г-8М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КПГ-3СБМ Проект:";К производству;Продукция;021595-5;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
5544;02859;1;2021-01-25 15:22:46.738113;00-00003746;Шайба 18 ГЦ ГОСТ 11371-78;0.3038105;0.0;0.0;0.0;1.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090  от 01.02.2016, Спецификация №Лот 1929 от 28.04.2020;0;0.0;0;5.0;"Опора анкерная (концевая) А10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНГ-1СБ Про";К производству;Продукция;02859-1;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
5144;02855;1;2021-01-25 15:22:46.738113;00-00003732;Гайка М12-6h.8.ГЦ ГОСТ ISO 4032-2014;0.04943357;0.0;0.0;0.0;1.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090  от 01.02.2016, Спецификация №Лот 1929 от 28.04.2020;0;0.0;0;3.0;"Опора анкерная угловая АУ10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНГ-2СБ Проек";К производству;Продукция;02855-1;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
5537;021618;1;2021-01-25 15:22:46.738113;00-00003745;Гайка М18-6h.8.ГЦ ГОСТ ISO 4032-2014;0.87950566;0.0;0.87950566;0.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_43837 от 05.12.2020, Спецификация №2 от 05.12.2020;2021-01-18 00:00:00;0.0;2020-12-22 00:00:00;2.0;"Опора анкерная (концевая) А10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя н";К производству;Продукция;021618-1;0;1.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.87950566
5534;02412;1;2021-01-25 15:22:46.738113;00-00001814;Болт М16-6gх55.8.8.ГЦ ГОСТ Р ИСО 4014-2013;7.93469388;7.776;0.1586938800000004;0.0;0.0;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;04/01-2020 от 31.01.2020, Спецификация №3 от 18.11.2020;2020-11-23 00:00:00;0.0;2020-11-22 00:00:00;2.0;Анкерно-угловая опора У110-2+5 Проект: 3078тм;К производству;Продукция;02412-1;0;1.0;0.0;0;0.0;0.0;0.1586938800000004;0.0;0.0;0.0
5530;02402;1;2021-01-25 15:22:46.738113;00-00001937;Болт М24-6gх75.8.8.ГЦ ГОСТ Р ИСО 4014-2013;199.836;199.836;0.0;0.0;0.0;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;04/01-2020 от 31.01.2020, Спецификация №3 от 18.11.2020;2020-11-23 00:00:00;0.0;2020-11-22 00:00:00;2.0;Анкерно-угловая опора У110-2+5 Проект: 3078тм;К производству;Продукция;02402-1;0;1.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
5529;02854;1;2021-01-25 15:22:46.738113;00-00003746;Шайба 18 ГЦ ГОСТ 11371-78;0.48609681;0.0;0.0;0.0;1.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090  от 01.02.2016, Спецификация №Лот 1929 от 28.04.2020;0;0.0;0;8.0;"Опора анкерная угловая АУ10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНГ-2СБ Проек";К производству;Продукция;02854-1;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
5137;021600;1;2021-01-25 15:22:46.738113;00-00006557;Шпилька по чертежу Ш2 М20х350.40Х.ГЦ К-ТП.10-110-00.19;70.52;0.0;70.52;0.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_43837 от 05.12.2020, Спецификация №2 от 05.12.2020;2020-12-26 00:00:00;0.0;2020-12-24 00:00:00;41.0;"Опора промежуточная П10Г-8М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КПГ-3СБМ Проект:";К производству;Продукция;021600-1;0;1.0;0.0;0;0.0;0.0;0.0;0.0;0.0;70.52
5114;02868;1;2021-01-25 15:22:46.738113;00000011594;Гайка М20-6h.8.ГЦ ГОСТ ISO 4032-2014;2.94335736;0.0;0.0;0.0;1.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090  от 01.02.2016, Спецификация №Лот 1929 от 28.04.2020;0;0.0;0;2.0;"Опора анкерная (концевая) А10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя на";К производству;Продукция;02868-1;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
5223;022159;1;2021-01-25 15:22:46.738113;00-00012783;Болт М20-6gх60.5.8.ГЦ ГОСТ Р ИСО 4014-2013;1.33470649;1.296;0.0;0.0;0.0;КОМПАНИЯ ТЕСЕЙ ООО;86/11-20 от 05.11.2020, Спецификация №1 от 05.11.2020;2020-11-23 00:00:00;0.0;2020-11-20 00:00:00;1.0;Промежуточная опора П220-3т+5 Проект: 3080тм;К производству;Продукция;022159-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
5227;021600;1;2021-01-25 15:22:46.738113;00-00001828;Гайка М16-6h.8.ГЦ ГОСТ ISO 4032-2014;6.37590113;6.191;0.18490113000000008;0.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_43837 от 05.12.2020, Спецификация №2 от 05.12.2020;2020-12-26 00:00:00;0.0;2020-12-24 00:00:00;41.0;"Опора промежуточная П10Г-8М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КПГ-3СБМ Проект:";К производству;Продукция;021600-1;0;1.0;0.0;0;0.0;0.0;0.18490113000000008;0.0;0.0;0.0
5294;02869;1;2021-01-25 15:22:46.738113;00000009017;Шайба 12 ГЦ ГОСТ 6402-70;0.21627188;0.0;0.0;0.0;1.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090  от 01.02.2016, Спецификация №Лот 1929 от 28.04.2020;0;0.0;0;6.0;"Опора анкерная (концевая) А10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя на";К производству;Продукция;02869-1;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
5401;022127;1;2021-01-25 15:22:46.738113;00-00001940;Болт М24-6gх90.8.8.ГЦ ГОСТ Р ИСО 4014-2013;117.17404737;0.0;117.17404737;0.0;0.0;СКН ООО;168320/00377Д от 03.11.2020, ОР № 1016019942 от 10.11.2020;2021-01-20 00:00:00;0.0;2021-01-20 00:00:00;2.0;Анкерно-угловая опора У110-2+14 Проект: 3078тм 1683_1059ПЭ-37-Р-ВЛ110.7.000-КС-01-ОЛ-013;К производству;Продукция;022127-1;0;1.0;0.0;0;0.0;0.0;117.17404737;0.0;0.0;0.0
5300;022126;1;2021-01-25 15:22:46.738113;00-00014546;Болт М20-6gх220.5.8.ГЦ ГОСТ Р ИСО 4014-2013;68.57775489;0.0;68.57775489;0.0;0.0;СКН ООО;168320/00377Д от 03.11.2020, ОР № 1016019942 от 10.11.2020;2021-01-23 00:00:00;0.0;2021-01-22 00:00:00;1.0;Анкерно-угловая опора У110-2 Проект: 3078тм 1683_1059ПЭ-37-Р-ВЛ110.7.000-КС-01-ОЛ-012;К производству;Продукция;022126-1;0;1.0;0.0;0;0.0;0.0;0.0;0.0;0.0;68.57775489
5302;021435;1;2021-01-25 15:22:46.738113;00-00004443;Болт по чертежу Спецболт М46 М24х525.09Г2С-15.ГЦ Чертёж 3.407.1-175;450.0;0.0;0.0;0.0;0.0;ВЕЛЛЭНЕРДЖИ ООО;договор № КП-51/2017 от 09.06.2017, Спецификация №5 от 29.07.2020;2020-09-01 00:00:00;0.0;2020-08-22 00:00:00;45.0;Металлоконструкции промежуточной опоры 2ПБ35-6 (исп. 02) Проект: 3.407.1-175;К производству;Продукция;021435-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
5309;021601;1;2021-01-25 15:22:46.738113;00-00003732;Гайка М12-6h.8.ГЦ ГОСТ ISO 4032-2014;0.16477858;0.16;0.0047785800000000045;0.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_43837 от 05.12.2020, Спецификация №2 от 05.12.2020;2020-12-26 00:00:00;0.0;2020-12-24 00:00:00;10.0;"Опора промежуточная П10Г-8М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КПГ-3СБМ Проект:";К производству;Продукция;021601-1;0;1.0;0.0;0;0.0;0.0;0.0047785800000000045;0.0;0.0;0.0
5312;021390;1;2021-01-25 15:22:46.738113;00-00001813;Болт М16-6gх50.8.8.ГЦ ГОСТ Р ИСО 4014-2013;7.88367347;7.726;0.0;0.0;0.0;АКС ООО;78/09-20 от 30.09.2020, Спецификация №1 от 30.09.2020;2020-10-31 00:00:00;0.0;2020-10-31 00:00:00;2.0;Прожекторная мачта   МПУ-24Р-В3 Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;021390-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
5317;021614;1;2021-01-25 15:22:46.738113;00-00003744;Болт М16-6gх45.8.8.ГЦ ГОСТ Р ИСО 4014-2013;0.43265306;0.0;0.43265306;0.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_43837 от 05.12.2020, Спецификация №2 от 05.12.2020;2021-01-21 00:00:00;0.0;2020-12-22 00:00:00;2.0;"Опора анкерная (концевая) А10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя н";К производству;Продукция;021614-1;0;1.0;0.0;0;0.0;0.0;0.43265306;0.0;0.0;0.0
5384;022129;1;2021-01-25 15:22:46.738113;00-00005706;Гайка М20-6h.5.ГЦ ГОСТ ISO 4032-2014;180.99897013;175.75;5.248970130000004;0.0;0.0;СКН ООО;168320/00377Д от 03.11.2020, ОР № 1016019942 от 10.11.2020;2021-01-12 00:00:00;0.0;2021-01-12 00:00:00;10.0;Анкерно-угловая опора У110-2 Проект: 3078тм 1683_1059ПЭ-37- ПП-ВЛ110.7.000-ТХ-01-ОЛ-001;К производству;Продукция;022129-1;0;1.0;0.0;0;0.0;0.0;5.248970130000004;0.0;0.0;0.0
5382;021619;1;2021-01-25 15:22:46.738113;00000011597;Болт М20-6gх65.8.8.ГЦ ГОСТ Р ИСО 4014-2013;5.64778579;5.484;0.16378579000000038;0.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_43837 от 05.12.2020, Спецификация №2 от 05.12.2020;2020-12-25 00:00:00;0.0;2020-12-22 00:00:00;6.0;"Опора анкерная (концевая) А10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя н";К производству;Продукция;021619-1;0;1.0;0.0;0;0.0;0.0;0.16378579000000038;0.0;0.0;0.0
5328;022158;1;2021-01-25 15:22:46.738113;00-00005706;Гайка М20-6h.5.ГЦ ГОСТ ISO 4032-2014;36.56642636;35.506;0.0;0.0;0.0;КОМПАНИЯ ТЕСЕЙ ООО;86/11-20 от 05.11.2020, Спецификация №1 от 05.11.2020;2020-11-23 00:00:00;0.0;2020-11-20 00:00:00;1.0;Промежуточная опора П220-2 Проект: 3080тм;К производству;Продукция;022158-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
5373;02856;1;2021-01-25 15:22:46.738113;00000011693;Шпилька по чертежу Ш-1 М24х350.40Х.ГЦ ДК10-Ш-1.02;9.92;0.0;0.0;0.0;1.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090  от 01.02.2016, Спецификация №Лот 1929 от 28.04.2020;0;0.0;0;8.0;"Опора анкерная угловая АУ10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНГ-2СБ Проек";К производству;Продукция;02856-1;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
5370;021595;4;2021-01-25 15:22:46.738113;00000011597;Болт М20-6gх65.8.8.ГЦ ГОСТ Р ИСО 4014-2013;67.77342945;65.808;0.0;0.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_43837 от 05.12.2020, Спецификация №2 от 05.12.2020;2020-12-11 00:00:00;0.0;2020-11-19 00:00:00;72.0;"Опора промежуточная П10Г-8М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КПГ-3СБМ Проект:";К производству;Продукция;021595-4;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
5335;021614;1;2021-01-25 15:22:46.738113;00000011594;Гайка М20-6h.8.ГЦ ГОСТ ISO 4032-2014;2.94335736;0.0;2.94335736;0.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_43837 от 05.12.2020, Спецификация №2 от 05.12.2020;2021-01-21 00:00:00;0.0;2020-12-22 00:00:00;2.0;"Опора анкерная (концевая) А10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя н";К производству;Продукция;021614-1;0;1.0;0.0;0;0.0;0.0;2.94335736;0.0;0.0;0.0
5336;021602;1;2021-01-25 15:22:46.738113;00000011691;Гайка М24-6h.8.ГЦ ГОСТ ISO 4032-2014;8.09886715;0.0;8.09886715;0.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_43837 от 05.12.2020, Спецификация №2 от 05.12.2020;2021-01-17 00:00:00;0.0;2020-12-23 00:00:00;8.0;"Опора анкерная угловая АУ10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНГ-2СБ Прое";К производству;Продукция;021602-1;0;1.0;0.0;0;0.0;0.0;8.09886715;0.0;0.0;0.0
5366;021611;1;2021-01-25 15:22:46.738113;00-00003744;Болт М16-6gх45.8.8.ГЦ ГОСТ Р ИСО 4014-2013;0.43265306;0.424;0.00865305999999999;0.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_43837 от 05.12.2020, Спецификация №2 от 05.12.2020;2020-12-29 00:00:00;0.0;2020-12-22 00:00:00;2.0;"Опора анкерная (концевая) А10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНГ-1СБ Пр";К производству;Продукция;021611-1;0;1.0;0.0;0;0.0;0.0;0.00865305999999999;0.0;0.0;0.0
5340;02850;1;2021-01-25 15:22:46.738113;00000011691;Гайка М24-6h.8.ГЦ ГОСТ ISO 4032-2014;4.04943357;0.0;0.0;0.0;1.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090  от 01.02.2016, Спецификация №Лот 1929 от 28.04.2020;0;0.0;0;4.0;"Опора промежуточная П10Г-8М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КПГ-3СБМ Проект:";К производству;Продукция;02850-1;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
5342;021595;7;2021-01-25 15:22:46.738113;00000011597;Болт М20-6gх65.8.8.ГЦ ГОСТ Р ИСО 4014-2013;40.47579815;39.302;0.0;0.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_43837 от 05.12.2020, Спецификация №2 от 05.12.2020;2020-12-21 00:00:00;0.0;2020-11-19 00:00:00;43.0;"Опора промежуточная П10Г-8М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КПГ-3СБМ Проект:";К производству;Продукция;021595-7;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
5293;02863;1;2021-01-25 15:22:46.738113;00000002418;Шайба 24 ГЦ ГОСТ 11371-78;0.80329557;0.0;0.0;0.0;1.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090  от 01.02.2016, Спецификация №Лот 1929 от 28.04.2020;0;0.0;0;4.0;"Опора анкерная (концевая) А10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНГ-1СБ Про";К производству;Продукция;02863-1;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
5406;02411;1;2021-01-25 15:22:46.738113;00-00001944;Гайка М30-6h.8.ГЦ ГОСТ ISO 4032-2014;18.98455201;0.0;18.98455201;0.0;0.0;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;04/01-2020 от 31.01.2020, Спецификация №3 от 18.11.2020;2020-11-26 00:00:00;0.0;2020-11-23 00:00:00;1.0;Анкерно-угловая опора У110-2 Проект: 3078тм;К производству;Продукция;02411-1;0;1.0;0.0;0;0.0;0.0;18.98455201;0.0;0.0;0.0
5412;021799;1;2021-01-25 15:22:46.738113;00-00005706;Гайка М20-6h.5.ГЦ ГОСТ ISO 4032-2014;19.42430484;18.861;0.0;0.0;0.0;МЭС  ООО;№50/09-18 от 05.09.2018, Спецификация №11 от 10.09.2020;2020-10-02 00:00:00;0.0;2020-09-23 00:00:00;1.0;Анкерно-угловая опора УС110-6 Проект: 3079тм Проект: Е085-19-Л35-ТКР;К производству;Продукция;021799-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
5285;02842;1;2021-01-25 15:22:46.738113;00-00003732;Гайка М12-6h.8.ГЦ ГОСТ ISO 4032-2014;0.51699279;0.0;0.0;0.0;1.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090  от 01.02.2016, Спецификация №Лот 1929 от 28.04.2020;0;0.0;0;2.0;"Опора анкерная угловая АУО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНР-90-4 Пр";К производству;Продукция;02842-1;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
5231;021595;5;2021-01-25 15:22:46.738113;00000011597;Болт М20-6gх65.8.8.ГЦ ГОСТ Р ИСО 4014-2013;67.77342945;65.808;0.0;0.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_43837 от 05.12.2020, Спецификация №2 от 05.12.2020;2020-12-12 00:00:00;0.0;2020-11-19 00:00:00;72.0;"Опора промежуточная П10Г-8М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КПГ-3СБМ Проект:";К производству;Продукция;021595-5;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
5459;022208;1;2021-01-25 15:22:46.738113;00-00001813;Болт М16-6gх50.8.8.ГЦ ГОСТ Р ИСО 4014-2013;6.02857143;5.908;0.0;0.0;0.0;СТРОЙИНВЕСТ ПСК ООО;ПСК-СИ 325/19 от 01.10.2019, Спецификация №17 от 02.12.2020;2020-12-07 00:00:00;0.0;2020-12-04 00:00:00;1.0;Анкерно-угловая опора УС110-3 Проект: 3079тм;К производству;Продукция;022208-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
5456;021610;1;2021-01-25 15:22:46.738113;00-00003731;Болт М12-6gх35.8.8.ГЦ ГОСТ Р ИСО 4014-2013;0.1877551;0.184;0.003755100000000011;0.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_43837 от 05.12.2020, Спецификация №2 от 05.12.2020;2020-12-23 00:00:00;0.0;2020-12-22 00:00:00;4.0;"Опора анкерная (концевая) А10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНГ-1СБ Пр";К производству;Продукция;021610-1;0;1.0;0.0;0;0.0;0.0;0.003755100000000011;0.0;0.0;0.0
5241;021609;1;2021-01-25 15:22:46.738113;00000011597;Болт М20-6gх65.8.8.ГЦ ГОСТ Р ИСО 4014-2013;1.88259526;1.828;0.05459525999999992;0.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_43837 от 05.12.2020, Спецификация №2 от 05.12.2020;2020-12-25 00:00:00;0.0;2020-12-22 00:00:00;2.0;"Опора анкерная (концевая) А10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНГ-1СБ Пр";К производству;Продукция;021609-1;0;1.0;0.0;0;0.0;0.0;0.05459525999999992;0.0;0.0;0.0
5244;021598;1;2021-01-25 15:22:46.738113;00000011691;Гайка М24-6h.8.ГЦ ГОСТ ISO 4032-2014;4.04943357;20.649;0.0;0.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_43837 от 05.12.2020, Спецификация №2 от 05.12.2020;2020-12-23 00:00:00;0.0;2020-12-21 00:00:00;4.0;"Опора промежуточная П10Г-8М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КПГ-3СБМ Проект:";К производству;Продукция;021598-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
5253;021598;1;2021-01-25 15:22:46.738113;00000011597;Болт М20-6gх65.8.8.ГЦ ГОСТ Р ИСО 4014-2013;3.76519053;0.0;0.0;0.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_43837 от 05.12.2020, Спецификация №2 от 05.12.2020;2020-12-23 00:00:00;0.0;2020-12-21 00:00:00;4.0;"Опора промежуточная П10Г-8М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КПГ-3СБМ Проект:";К производству;Продукция;021598-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
